Modelo,CodigoModelo,AnoLabel,AnoModelo,Combustivel,Valor,CodigoFipe,MesReferencia,DataConsulta,Valor_num,Marca
HB20 Comfort Plus 1.0 Flex 12V Mec.,10861,2025 Flex,2025.0,Flex,"R$ 73.466,00",015245-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:27",73466.0,Hyundai
HB20 Comfort Plus 1.0 Flex 12V Mec.,10861,2024 Flex,2024.0,Flex,"R$ 69.839,00",015245-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:27",69839.0,Hyundai
HB20 Comfort Plus 1.0 TB Flex 12V Aut.,10778,2025 Flex,2025.0,Flex,"R$ 91.757,00",015236-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:27",91757.0,Hyundai
HB20 Comfort Plus 1.0 TB Flex 12V Aut.,10778,2024 Flex,2024.0,Flex,"R$ 85.565,00",015236-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:28",85565.0,Hyundai
HB20 Comfort Plus 1.0 TB Flex 12V Mec.,7546,2024 Flex,2024.0,Flex,"R$ 72.158,00",015126-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:28",72158.0,Hyundai
HB20 Comfort Plus 1.0 TB Flex 12V Mec.,7546,2019 Flex,2019.0,Flex,"R$ 55.465,00",015126-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:28",55465.0,Hyundai
HB20 Comfort Plus 1.0 TB Flex 12V Mec.,7546,2018 Flex,2018.0,Flex,"R$ 52.650,00",015126-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:28",52650.0,Hyundai
HB20 Comfort Style 1.0 TB Flex 12V Mec.,7547,,,,,,,,,Hyundai
HB20 Copa do Mundo 1.0 Flex 12V Mec.,6739,2019 Flex,2019.0,Flex,"R$ 55.467,00",015109-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:29",55467.0,Hyundai
HB20 Copa do Mundo 1.6 Flex 16V Aut.,6741,2019 Flex,2019.0,Flex,"R$ 66.635,00",015111-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:30",66635.0,Hyundai
HB20 Copa do Mundo 1.6 Flex 16V Mec.,6740,,,,,,,,,Hyundai
HB20 Copa Mundo Qatar 1.0 Flex Mec,10167,2023 Flex,2023.0,Flex,"R$ 77.139,00",015223-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:30",77139.0,Hyundai
HB20 Copa Mundo Qatar 1.0 TB Flex Aut.,10168,2023 Flex,2023.0,Flex,"R$ 81.398,00",015222-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:30",81398.0,Hyundai
HB20 Diamond 1.0 TB Flex 12V Aut.,8849,2022 Flex,2022.0,Flex,"R$ 80.316,00",015171-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:31",80316.0,Hyundai
HB20 Diamond 1.0 TB Flex 12V Aut.,8849,2021 Flex,2021.0,Flex,"R$ 76.877,00",015171-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:31",76877.0,Hyundai
HB20 Diamond 1.0 TB Flex 12V Aut.,8849,2020 Flex,2020.0,Flex,"R$ 74.711,00",015171-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:31",74711.0,Hyundai
HB20 Diamond Plus 1.0 TB Flex 12V Aut.,8850,2022 Flex,2022.0,Flex,"R$ 80.328,00",015172-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:31",80328.0,Hyundai
HB20 Diamond Plus 1.0 TB Flex 12V Aut.,8850,2021 Flex,2021.0,Flex,"R$ 76.878,00",015172-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:31",76878.0,Hyundai
HB20 Diamond Plus 1.0 TB Flex 12V Aut.,8850,2020 Flex,2020.0,Flex,"R$ 74.878,00",015172-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:32",74878.0,Hyundai
HB20 Edição Especial 1.0 Flex Mec.,10212,2023 Flex,2023.0,Flex,"R$ 73.051,00",015224-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:32",73051.0,Hyundai
HB20 Edição Especial 1.0 TB Flex Aut.,10213,2023 Flex,2023.0,Flex,"R$ 77.104,00",015225-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:33",77104.0,Hyundai
HB20 Evol. Bluelink 1.0 TB Flex 12V Aut.,9472,2022 Flex,2022.0,Flex,"R$ 73.821,00",015192-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:33",73821.0,Hyundai
HB20 Evolution 1.0 Flex 12V Mec.,8851,2022 Flex,2022.0,Flex,"R$ 65.809,00",015164-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:33",65809.0,Hyundai
HB20 Evolution 1.0 Flex 12V Mec.,8851,2021 Flex,2021.0,Flex,"R$ 64.203,00",015164-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:33",64203.0,Hyundai
HB20 Evolution 1.0 Flex 12V Mec.,8851,2020 Flex,2020.0,Flex,"R$ 62.637,00",015164-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:33",62637.0,Hyundai
HB20 Evolution 1.0 TB Flex 12V Aut.,8852,2022 Flex,2022.0,Flex,"R$ 73.597,00",015170-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:34",73597.0,Hyundai
HB20 Evolution 1.0 TB Flex 12V Aut.,8852,2021 Flex,2021.0,Flex,"R$ 71.422,00",015170-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:34",71422.0,Hyundai
HB20 Evolution 1.0 TB Flex 12V Aut.,8852,2020 Flex,2020.0,Flex,"R$ 69.181,00",015170-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:34",69181.0,Hyundai
HB20 Evolution Bluelink 1.0 Flex 12V Mec,9473,2022 Flex,2022.0,Flex,"R$ 65.891,00",015191-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:34",65891.0,Hyundai
HB20 For You 1.0 Flex 12V 5p,6959,,,,,,,,,Hyundai
HB20 Launch Edition 1.6 Flex 16V Aut.,8853,2020 Flex,2020.0,Flex,"R$ 74.294,00",015167-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:35",74294.0,Hyundai
HB20 Limited 1.0 Flex 12V Mec.,9909,2026 Flex,2026.0,Flex,"R$ 83.943,00",015213-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:36",83943.0,Hyundai
HB20 Limited 1.0 Flex 12V Mec.,9909,2024 Flex,2024.0,Flex,"R$ 76.615,00",015213-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:36",76615.0,Hyundai
HB20 Limited 1.0 Flex 12V Mec.,9909,2023 Flex,2023.0,Flex,"R$ 67.975,00",015213-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:36",67975.0,Hyundai
HB20 Limited 1.0 TB Flex 12V Aut.,11458,2026 Flex,2026.0,Flex,"R$ 103.924,00",015251-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:36",103924.0,Hyundai
HB20 Limited Plus 1.0 Flex 12V Mec.,11019,2025 Flex,2025.0,Flex,"R$ 79.248,00",015235-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:37",79248.0,Hyundai
HB20 Limited Plus 1.0 Flex 12V Mec.,11019,2024 Flex,2024.0,Flex,"R$ 76.985,00",015235-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:37",76985.0,Hyundai
HB20 Ocean 1.0 Flex 12V 5p Mec.,7697,,,,,,,,,Hyundai
HB20 Ocean 1.6 Flex 16V 5p Aut.,7698,,,,,,,,,Hyundai
HB20 Ocean 1.6 Flex 16V 5p Mec.,7699,,,,,,,,,Hyundai
HB20 Plat. Safety 1.0 TB Flex 12V Aut.,10780,2025 Flex,2025.0,Flex,"R$ 95.350,00",015233-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:38",95350.0,Hyundai
HB20 Plat. Safety 1.0 TB Flex 12V Aut.,10780,2024 Flex,2024.0,Flex,"R$ 90.336,00",015233-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:38",90336.0,Hyundai
HB20 Platinum 1.0 TB Flex 12V Aut.,9617,2026 Flex,2026.0,Flex,"R$ 110.857,00",015209-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:38",110857.0,Hyundai
HB20 Platinum 1.0 TB Flex 12V Aut.,9617,2024 Flex,2024.0,Flex,"R$ 93.006,00",015209-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:38",93006.0,Hyundai
HB20 Platinum 1.0 TB Flex 12V Aut.,9617,2023 Flex,2023.0,Flex,"R$ 87.776,00",015209-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:39",87776.0,Hyundai
HB20 Platinum 1.0 TB Flex 12V Aut.,9617,2022 Flex,2022.0,Flex,"R$ 78.726,00",015209-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:39",78726.0,Hyundai
HB20 Platinum 1.0 TB Flex 12V Mec.,9618,2022 Flex,2022.0,Flex,"R$ 73.366,00",015204-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:39",73366.0,Hyundai
HB20 Platinum Plus 1.0 TB Flex 12V Aut.,9619,2024 Flex,2024.0,Flex,"R$ 94.317,00",015208-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:40",94317.0,Hyundai
HB20 Platinum Plus 1.0 TB Flex 12V Aut.,9619,2023 Flex,2023.0,Flex,"R$ 89.242,00",015208-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:40",89242.0,Hyundai
HB20 Platinum Plus 1.0 TB Flex 12V Aut.,9619,2022 Flex,2022.0,Flex,"R$ 78.420,00",015208-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:40",78420.0,Hyundai
HB20 Premium 1.6 Flex 16V Aut.,6208,2019 Flex,2019.0,Flex,"R$ 70.407,00",015092-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:40",70407.0,Hyundai
HB20 Premium 1.6 Flex 16V Aut.,6208,2018 Flex,2018.0,Flex,"R$ 68.150,00",015092-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:41",68150.0,Hyundai
HB20 Premium 1.6 Flex 16V Mec.,6209,,,,,,,,,Hyundai
HB20 R spec 1.6 Flex 16V Aut.,7480,2019 Flex,2019.0,Flex,"R$ 67.307,00",015124-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:41",67307.0,Hyundai
HB20 R spec 1.6 Flex 16V Aut.,7480,2018 Flex,2018.0,Flex,"R$ 64.825,00",015124-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:41",64825.0,Hyundai
HB20 R spec 1.6 Flex 16V Mec.,7481,,,,,,,,,Hyundai
HB20 R spec Limited 1.6 flex 16V Aut.,8178,2018 Flex,2018.0,Flex,"R$ 64.984,00",015154-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:42",64984.0,Hyundai
HB20 Sense 1.0 Flex 12V Mec.,8854,2024 Flex,2024.0,Flex,"R$ 68.492,00",015165-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:42",68492.0,Hyundai
HB20 Sense 1.0 Flex 12V Mec.,8854,2023 Flex,2023.0,Flex,"R$ 64.014,00",015165-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:42",64014.0,Hyundai
HB20 Sense 1.0 Flex 12V Mec.,8854,2022 Flex,2022.0,Flex,"R$ 59.240,00",015165-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:42",59240.0,Hyundai
HB20 Sense 1.0 Flex 12V Mec.,8854,2021 Flex,2021.0,Flex,"R$ 54.722,00",015165-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:43",54722.0,Hyundai
HB20 Sense 1.0 Flex 12V Mec.,8854,2020 Flex,2020.0,Flex,"R$ 53.387,00",015165-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:43",53387.0,Hyundai
HB20 Sense 1.0 Turbo Flex 12V Aut.,10819,2024 Flex,2024.0,Flex,"R$ 79.401,00",015241-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:43",79401.0,Hyundai
HB20 Sense Plus 1.0 Flex 12V Mec.,11020,2025 Flex,2025.0,Flex,"R$ 69.238,00",015234-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:44",69238.0,Hyundai
HB20 Sense Plus 1.0 Flex 12V Mec.,11020,2024 Flex,2024.0,Flex,"R$ 67.071,00",015234-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:44",67071.0,Hyundai
HB20 Spicy 1.0 Flex 12V Mec.,7154,,,,,,,,,Hyundai
HB20 Spicy 1.6 Flex 16V Aut.,7155,,,,,,,,,Hyundai
HB20 Spicy 1.6 Flex 16V Mec.,7156,,,,,,,,,Hyundai
HB20 Sport 1.0 TB Flex 12V Aut.,9008,2022 Flex,2022.0,Flex,"R$ 81.578,00",015187-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:45",81578.0,Hyundai
HB20 Sport 1.0 TB Flex 12V Aut.,9008,2021 Flex,2021.0,Flex,"R$ 78.239,00",015187-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:45",78239.0,Hyundai
HB20 Unique 1.0 Flex 12V Mec.,8317,2019 Flex,2019.0,Flex,"R$ 53.295,00",015156-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:45",53295.0,Hyundai
HB20 Vision 1.0 Flex 12V Mec.,8855,2022 Flex,2022.0,Flex,"R$ 61.861,00",015168-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:46",61861.0,Hyundai
HB20 Vision 1.0 Flex 12V Mec.,8855,2021 Flex,2021.0,Flex,"R$ 60.352,00",015168-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:46",60352.0,Hyundai
HB20 Vision 1.0 Flex 12V Mec.,8855,2020 Flex,2020.0,Flex,"R$ 58.880,00",015168-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:46",58880.0,Hyundai
HB20 Vision 1.0 TB Flex 12V Aut.,9794,2022 Flex,2022.0,Flex,"R$ 70.823,00",015210-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:46",70823.0,Hyundai
HB20 Vision 1.6 Flex 16V Aut,8856,2022 Flex,2022.0,Flex,"R$ 72.263,00",015166-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:47",72263.0,Hyundai
HB20 Vision 1.6 Flex 16V Aut,8856,2021 Flex,2021.0,Flex,"R$ 68.085,00",015166-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:47",68085.0,Hyundai
HB20 Vision 1.6 Flex 16V Aut,8856,2020 Flex,2020.0,Flex,"R$ 66.424,00",015166-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:47",66424.0,Hyundai
HB20 Vision 1.6 Flex 16V Mec.,8857,2022 Flex,2022.0,Flex,"R$ 67.079,00",015169-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:47",67079.0,Hyundai
HB20 Vision 1.6 Flex 16V Mec.,8857,2021 Flex,2021.0,Flex,"R$ 65.442,00",015169-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:47",65442.0,Hyundai
HB20 Vision 1.6 Flex 16V Mec.,8857,2020 Flex,2020.0,Flex,"R$ 63.845,00",015169-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:48",63845.0,Hyundai
HB20 Vision Bluelink 1.6 Flex 16V Aut.,9474,2022 Flex,2022.0,Flex,"R$ 75.968,00",015197-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:48",75968.0,Hyundai
HB20 Vision Bluelink 1.6 Flex 16V Mec.,9475,2022 Flex,2022.0,Flex,"R$ 64.103,00",015198-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:48",64103.0,Hyundai
HB20S  Impress 1.6 Flex 16V Aut.,7260,,,,,,,,,Hyundai
HB20S  Impress 1.6 Flex 16v Mec.,7261,,,,,,,,,Hyundai
HB20S 1 Million 1.6 Flex 16V Aut. 4p,8453,2019 Flex,2019.0,Flex,"R$ 68.272,00",015160-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:49",68272.0,Hyundai
HB20S 5 Anos 1.0 Flex 12V Mec.,8013,2018 Flex,2018.0,Flex,"R$ 52.745,00",015148-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:49",52745.0,Hyundai
HB20S 5 Anos 1.6 Flex 16V Aut.,8014,2018 Flex,2018.0,Flex,"R$ 67.044,00",015149-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:50",67044.0,Hyundai
HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,6436,2019 Flex,2019.0,Flex,"R$ 62.754,00",015100-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:50",62754.0,Hyundai
HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,6436,2018 Flex,2018.0,Flex,"R$ 60.827,00",015100-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:50",60827.0,Hyundai
HB20S C.Plus/C.Style1.0 Flex 12V Mec. 4P,6434,2019 Flex,2019.0,Flex,"R$ 57.683,00",015099-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:50",57683.0,Hyundai
HB20S C.Plus/C.Style1.0 Flex 12V Mec. 4P,6434,2018 Flex,2018.0,Flex,"R$ 54.424,00",015099-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:51",54424.0,Hyundai
HB20S C.Style/C.Plus1.6 Flex 16V Aut. 4p,6435,2019 Flex,2019.0,Flex,"R$ 67.319,00",015101-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:51",67319.0,Hyundai
HB20S C.Style/C.Plus1.6 Flex 16V Aut. 4p,6435,2018 Flex,2018.0,Flex,"R$ 65.600,00",015101-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:51",65600.0,Hyundai
HB20S Com. Plus Tech 1.0 TB Flex 12V Aut,11131,2025 Flex,2025.0,Flex,"R$ 94.580,00",015247-1,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:51",94580.0,Hyundai
HB20S Comfort 1.0  Flex 12V Mec.,10012,2026 Flex,2026.0,Flex,"R$ 85.770,00",015218-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:52",85770.0,Hyundai
HB20S Comfort 1.0  Flex 12V Mec.,10012,2024 Flex,2024.0,Flex,"R$ 78.989,00",015218-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:52",78989.0,Hyundai
HB20S Comfort 1.0  Flex 12V Mec.,10012,2023 Flex,2023.0,Flex,"R$ 71.153,00",015218-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:52",71153.0,Hyundai
HB20S Comfort 1.0 TB Flex 12V Aut.,10013,2024 Flex,2024.0,Flex,"R$ 86.604,00",015217-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:52",86604.0,Hyundai
HB20S Comfort 1.0 TB Flex 12V Aut.,10013,2023 Flex,2023.0,Flex,"R$ 80.330,00",015217-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:53",80330.0,Hyundai
HB20S Comfort Plus 1.0 Flex 12V Mec.,10820,2025 Flex,2025.0,Flex,"R$ 80.653,00",015239-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:53",80653.0,Hyundai
HB20S Comfort Plus 1.0 Flex 12V Mec.,10820,2024 Flex,2024.0,Flex,"R$ 77.351,00",015239-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:53",77351.0,Hyundai
HB20S Comfort Plus 1.0 TB Flex 12V Aut,10821,2025 Flex,2025.0,Flex,"R$ 89.566,00",015240-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:53",89566.0,Hyundai
HB20S Comfort Plus 1.0 TB Flex 12V Aut,10821,2024 Flex,2024.0,Flex,"R$ 87.098,00",015240-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:53",87098.0,Hyundai
HB20S Comfort Plus 1.0 TB Flex 12V Mec.,7548,2019 Flex,2019.0,Flex,"R$ 58.106,00",015128-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:54",58106.0,Hyundai
HB20S Comfort Plus 1.0 TB Flex 12V Mec.,7548,2018 Flex,2018.0,Flex,"R$ 54.797,00",015128-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:54",54797.0,Hyundai
HB20S Comfort Style 1.0 TB Flex 12V Mec.,7549,,,,,,,,,Hyundai
HB20S Copa do Mundo 1.0 Flex 12V Mec.,6742,2019 Flex,2019.0,Flex,"R$ 58.042,00",015112-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:55",58042.0,Hyundai
HB20S Copa do Mundo 1.6 Flex 16V Aut.,6744,2019 Flex,2019.0,Flex,"R$ 68.552,00",015114-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:55",68552.0,Hyundai
HB20S Copa do Mundo 1.6 Flex 16V Mec.,6743,,,,,,,,,Hyundai
HB20S Copa Mundo Qatar 1.0 Flex Mec.,10169,2023 Flex,2023.0,Flex,"R$ 79.613,00",015220-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:56",79613.0,Hyundai
HB20S Copa Mundo Qatar 1.0 TB Flex Aut.,10170,2023 Flex,2023.0,Flex,"R$ 85.420,00",015221-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:56",85420.0,Hyundai
HB20S Diamond 1.0 TB Flex 12V Aut.,8896,2022 Flex,2022.0,Flex,"R$ 81.925,00",015179-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:56",81925.0,Hyundai
HB20S Diamond 1.0 TB Flex 12V Aut.,8896,2021 Flex,2021.0,Flex,"R$ 79.926,00",015179-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:56",79926.0,Hyundai
HB20S Diamond 1.0 TB Flex 12V Aut.,8896,2020 Flex,2020.0,Flex,"R$ 77.107,00",015179-3,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:57",77107.0,Hyundai
HB20S Diamond Plus 1.0 TB Flex 12V Aut.,8897,2021 Flex,2021.0,Flex,"R$ 79.513,00",015180-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:57",79513.0,Hyundai
HB20S Diamond Plus 1.0 TB Flex 12V Aut.,8897,2020 Flex,2020.0,Flex,"R$ 76.588,00",015180-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:57",76588.0,Hyundai
HB20S Edição Especial 1.0 Flex Mec.,10214,2023 Flex,2023.0,Flex,"R$ 78.314,00",015226-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:57",78314.0,Hyundai
HB20S Edição Especial 1.0 TB Flex Aut.,10215,2023 Flex,2023.0,Flex,"R$ 80.637,00",015227-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:58",80637.0,Hyundai
HB20S Evol. Bluelink 1.0 Flex 12 Mec.,9476,2022 Flex,2022.0,Flex,"R$ 68.491,00",015193-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:58",68491.0,Hyundai
HB20S Evol. Bluelink 1.0 TB Flex 12V Aut,9477,2022 Flex,2022.0,Flex,"R$ 76.951,00",015194-7,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:58",76951.0,Hyundai
HB20S Evolution 1.0 Flex 12V Mec.,8898,2022 Flex,2022.0,Flex,"R$ 68.349,00",015176-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:59",68349.0,Hyundai
HB20S Evolution 1.0 Flex 12V Mec.,8898,2021 Flex,2021.0,Flex,"R$ 66.571,00",015176-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:59",66571.0,Hyundai
HB20S Evolution 1.0 Flex 12V Mec.,8898,2020 Flex,2020.0,Flex,"R$ 64.841,00",015176-9,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 03:59",64841.0,Hyundai
HB20S Evolution 1.0 TB Flex 12V Aut.,8899,2022 Flex,2022.0,Flex,"R$ 76.777,00",015178-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 04:00",76777.0,Hyundai
HB20S Evolution 1.0 TB Flex 12V Aut.,8899,2021 Flex,2021.0,Flex,"R$ 74.423,00",015178-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 04:00",74423.0,Hyundai
HB20S Evolution 1.0 TB Flex 12V Aut.,8899,2020 Flex,2020.0,Flex,"R$ 72.607,00",015178-5,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 04:00",72607.0,Hyundai
HB20S For You 1.0 Flex 12V 4p,9620,,,,,,,,,Hyundai
HB20S Limited 1.0  Flex 12V Mec.,10014,2026 Flex,2026.0,Flex,"R$ 98.024,00",015219-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 04:01",98024.0,Hyundai
HB20S Limited 1.0  Flex 12V Mec.,10014,2024 Flex,2024.0,Flex,"R$ 79.167,00",015219-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 04:01",79167.0,Hyundai
HB20S Limited 1.0  Flex 12V Mec.,10014,2023 Flex,2023.0,Flex,"R$ 74.626,00",015219-6,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 04:01",74626.0,Hyundai
HB20S Limited 1.0  TB Flex 12V Aut.,11459,2026 Flex,2026.0,Flex,"R$ 107.883,00",015252-8,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 04:01",107883.0,Hyundai
HB20S Limited Plus 1.0  Flex 12V Mec.,10822,2025 Flex,2025.0,Flex,"R$ 84.613,00",015242-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 04:02",84613.0,Hyundai
HB20S Limited Plus 1.0  Flex 12V Mec.,10822,2024 Flex,2024.0,Flex,"R$ 80.964,00",015242-0,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 04:02",80964.0,Hyundai
HB20S Ocean 1.6 Flex 16v 4p Aut.,7700,,,,,,,,,Hyundai
HB20S Ocean 1.6 Flex 16V 4p Mec.,7701,,,,,,,,,Hyundai
HB20S Plat. Safety 1.0 TB Flex 12V Aut.,10823,2025 Flex,2025.0,Flex,"R$ 109.634,00",015238-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 04:03",109634.0,Hyundai
HB20S Plat. Safety 1.0 TB Flex 12V Aut.,10823,2024 Flex,2024.0,Flex,"R$ 97.194,00",015238-2,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 04:03",97194.0,Hyundai
HB20S Platinum 1.0 TB Flex 12V Aut.,9621,2026 Flex,2026.0,Flex,"R$ 110.109,00",015206-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 04:03",110109.0,Hyundai
HB20S Platinum 1.0 TB Flex 12V Aut.,9621,2024 Flex,2024.0,Flex,"R$ 97.634,00",015206-4,fevereiro de 2026 ,"domingo, 15 de fevereiro de 2026 04:03",97634.0,Hyundai
